id,created_at,name,lng,lat,visible,description,material,type,category,author,year,place,wiki_url,image_url
415,2025-03-13 20:49:52.256889+00,Soutok Svratky,16.5281754,49.2214024,true,"Jiří Marek byl renomovaný český akademický sochař a grafik, narozený ve Velkém Meziříčí. Po druhé světové válce se usadil v Brně a vytvořil množství významných děl, které se dodnes nacházejí po celé Moravě. Věnoval se primárně bustám, náhrobkům, plastikám pro architekturu a dalšímu drobnému sochařskému umění. V roce 1987 byl jmenován zasloužilým umělcem.",,socha,Sochy,Jiří Marek,1981,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1544,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=74765&RECORD_ID=6817&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
416,2025-03-13 20:49:52.306623+00,Sedící žena,16.5316357,49.2260855,true,,,socha,Sochy,Jan Brož,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2343,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66097&RECORD_ID=6818&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
417,2025-03-13 20:49:52.353938+00,Jan Evangelista Purkyně,16.6572461,49.2074951,true,"Jan Evangelista Purkyně, slavný český lékař a jeden za zkladatelů oboru cytologie, který studuje strukturu, funkci a chování buněk v lidském těle. Byl zároveň básník, filozof a politik.",,pomník,Pomníky a památníky,Zdeněk Řehořík,1990,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=425,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71186&RECORD_ID=6823&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
418,2025-03-13 20:49:52.402924+00,Panna Marie,16.6850389,49.1772437,true,,,socha,Sochy,,1887,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1035,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64024&RECORD_ID=6824&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
419,2025-03-13 20:49:52.44961+00,Josefa Faimanová,16.6884396,49.2020604,true,"Josefa Faimonová (1911–1943) byla významná členka českého protinacistického odboje a komunistického hnutí. Aktivně se podílela na ilegální činnosti KSČ během okupace a byla jedinou ženou ve všech stupních jeho vedení. Po zatčení gestapem byla mučena ve věznici na Pankráci, kde nakonec spáchala sebevraždu, aby neprozradila své spolupracovníky. Po válce jí byl udělen Československý válečný kříž a v Brně‑Líšni je jí věnována pamětní ulice a pomník.",,pomník,Pomníky a památníky,Miloslav Kramoliš. Zdeněk Makovský,1985,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=245,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=74779&RECORD_ID=6825&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
420,2025-03-13 20:49:52.501456+00,Ležící žena,16.6809635,49.2106611,true,"Autor sochy, Miloš Axman, byl český sochař, původem z Litovle. Byl politik KSČ, což se i často promítalo do jeho díla. Pro to je typické znázornění socialistických témat jako třeba člověk a práce.",,socha,Sochy,Miloš Axman,1989,U schodiště vedle obchodního centra,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1000,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153818&RECORD_ID=6827&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
421,2025-03-13 20:49:52.552082+00,Oběti 1. sv. války,16.6539222,49.1532088,true,,,pomník,Pomníky a památníky,"František Fabiánek, M. Buřival",1923,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=204,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63981&RECORD_ID=6833&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
422,2025-03-13 20:49:52.603128+00,Obětem 1. a 2. sv. války,16.5577321,49.2205196,true,,,pomník,Pomníky a památníky,,1962,"Vlevo od školy, na ostrůvku schované mezi stromy",https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=769,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97242&RECORD_ID=6835&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
423,2025-03-13 20:49:52.652328+00,Labuť,16.6318449,49.2287727,true,,,socha,Sochy,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1593,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68200&RECORD_ID=6839&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
424,2025-03-13 20:49:52.705748+00,Leoš Janáček,16.6042095,49.196784,true,"Busta k poctě Leoši Janáčkovi – českému hudebnímu skladateli, dirigentovi a sbormistrovi, řediteli brněnské konzervatoře a varhanní školy.",,busta,Sochy,Jan Štursa,1924,"Uvnitř budovy JAMU, vpravo od vrátnice",https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=284,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97947&RECORD_ID=6840&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
425,2025-03-13 20:49:52.761229+00,K pojmenování sadu B. Björnsena,16.5937045,49.206333,true,"Björnsonův sad v Brně nese jméno norského spisovatele a dramatika Bjørnstjerna Björnsona, který byl velkým obdivovatelem českého národa. Na jeho památku byl v roce 1993 park pojmenován a u jeho vstupu na ulici Zahradníkova byl umístěn kámen s pamětní deskou. Sad byl založen v 50. letech 20. století a v roce 2014 prošel rekonstrukcí pod vedením Zdeňka Sendlera z Ateliéru zahradní a krajinářské architektury. Dnes je park oblíbeným místem setkávání pro rodiče s dětmi, studenty a místní obyvatele.",,památník,Pomníky a památníky,,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=277,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=153295&RECORD_ID=6849&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
426,2025-03-13 20:49:52.815359+00,Medvědi,16.5978614,49.2082839,false,,,socha,Sochy,Sylva Lacinová a M. Láska,1957,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1359,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64842&RECORD_ID=6850&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
427,2025-03-13 20:49:52.865838+00,Obětem táborů nucených prací,16.6044922,49.2056053,true,,,památník,Pomníky a památníky,Milivoj Husák,1997,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=279,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98094&RECORD_ID=6860&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
428,2025-03-13 20:49:52.923571+00,Fontána,16.5977281,49.1984979,true,"Na rozdíl od většiny brněnských kašen tato funguje po celý rok, i v zimě a vytváří díky tomu známé ledové rampouchy, které si místní i návštěvníci rádi fotografují.",,fontána,Vodní prvky,Mojmír Kyselka,,V parku,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2014,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97923&RECORD_ID=6864&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
429,2025-03-13 20:49:52.978658+00,Medvědi,16.5874484,49.2001164,true,Sousoší medvědů bylo původně součást fontány u mateřské školy na Tučkově ulici. Během rekonstrukce zahrady byly sochy přesunuty ke sportovnímu areálu na Kraví hoře.,kámen,socha,Sochy,Sylva Lacinová a M. Láska,1957,V areálu koupaliště na Kraví hoře,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1893,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98187&RECORD_ID=6865&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
430,2025-03-13 20:49:53.030237+00,Spartakiáda,16.5924965,49.2038535,true,"Spartakiáda byla masová tělovýchovná akce organizovaná v bývalém Československu, která se konala každých pět let od 1955 do 1985. Účastnili se jí tisíce cvičenců, kteří předváděli synchronizované tělocvičné sestavy na stadionech, zejména na Strahově v Praze. Spartakiády sloužily jako nástroj propagace socialistického režimu a zdravého životního stylu. Socha Spartakiáda od sochaře Konráda Babraje byla vytvořena v roce 1962 a umístěna před základní školu na ulici Úvoz v Brně. Sousoší zobrazuje tři tanečnice v dynamických pózách, symbolizující sílu a harmonii tělesného pohybu. Plastika byla vyrobena ze slitiny železa a neželezných kovů, včetně bronzu, a její výška činí 3 metry, přičemž sokl měří 2,25 metru. Dílo je součástí veřejného prostoru a připomíná význam spartakiádní tradice v české historii.",kov,socha,Sochy,Konrád Babraj,1962,V parku u ZŠ,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1001,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154129&RECORD_ID=6866&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
431,2025-03-13 20:49:53.081163+00,Dívka se džbány,16.5976158,49.1989111,true,"V Brně máme jen kopii originálu z Mělníka. Tahle socha je tak trochu záhada, nikdo neví, kde se na Obilňáku vzala. Ale už si to tam bez ní asi nikdo nedovedeme představit. Víla.",,socha,Sochy,František Hořava,,Uprostřed parku,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=823,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97929&RECORD_ID=6868&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
432,2025-03-13 20:49:53.131213+00,Dekorační stěna,16.6281448,49.2306554,true,"„Jako místo pro hry dětí jsme navrhli před každým velkým domem zpevněné hřiště vymezené zdmi pojatými jako výtvarné objekty. Určili jsme jen rozměr a materiál, ale pojetí už záleželo na výtvarníkovi.“ (zdroj: BAM Brno). Takto komentoval Viktor Rudiš, jeden z architektů sídliště Brno-Lesná, vznik série dekorativních stěn, kterých zde v 70. letech vyrostla celá řada. Jejich autory jsou například Sylva Lacinová, Ladislav Martínek nebo Jánuš Kubíček. Nejen množství uměleckých děl ve veřejném prostoru dělá z Lesné zajímavý architektonický celek.",beton,stěna,Dekorační stěny,Jánuš Kubíček,1966,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1138,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99862&RECORD_ID=6869&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
433,2025-03-13 20:49:53.183419+00,Dekorační stěna,16.6259082,49.2258304,true,"Jednoduché a čisté linie jsou hlavním poznávacím znamením „galerie pod širým nebem“ , jak někteří označují soubor výtvarných děl na sídlišti Lesná. Autor architektonického konceptu sídliště, Viktor Rudiš, vymyslel pro Lesnou použití dekorativních zdí, které pomáhají členit velké prostory, jsou vesměs vyrobeny z betonu a svým způsobem vyžadují monumentální řešení.",,stěna,Dekorační stěny,Bohumír Matal,1964,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1136,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67361&RECORD_ID=6872&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
434,2025-03-13 20:49:53.233703+00,Dekorační stěna,16.6255162,49.2235825,true,"Jednoduché a čisté linie jsou hlavním poznávacím znamením „galerie pod širým nebem“ , jak někteří označují soubor výtvarných děl na sídlišti Lesná. Autor architektonického konceptu sídliště, Viktor Rudiš, vymyslel pro Lesnou použití dekorativních zdí, které pomáhají členit velké prostory, jsou vesměs vyrobeny z betonu a svým způsobem vyžadují monumentální řešení. Tuto konkrétní najdete kousek od plaveckého bazénu Tesla.",,stěna,Dekorační stěny,"Jánuš Kubíček, Viktor Rudiš",1967,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1143,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99848&RECORD_ID=6873&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
435,2025-03-13 20:49:53.290233+00,Dekorační stěna,16.627766,49.2260916,true,"Jednoduché a čisté linie jsou hlavním poznávacím znamením „galerie pod širým nebem“ , jak někteří označují soubor výtvarných děl na sídlišti Lesná. Autor architektonického konceptu sídliště, Viktor Rudiš, vymyslel pro Lesnou použití dekorativních zdí, které pomáhají členit velké prostory, jsou vesměs vyrobeny z betonu a svým způsobem vyžadují monumentální řešení.",,stěna,Dekorační stěny,"Čestmír Kafka, Viktor Rudiš",1965,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1135,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99868&RECORD_ID=6874&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
436,2025-03-13 20:49:53.35317+00,Na motivy poezie Antonína Trýby,16.6271411,49.2231835,true,Socha je na vnitřním nádvoří polikliniky. Antonín Trýb byl lékař a zároveň básník a šéfredaktor Lékařských listů. V rámci lékařství se zabýval výzkumem a léčením pohlavně přenosných chorob.,,socha,Sochy,Jiří Marek,1978,Ve vnitřním nádvoří polikliniky,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1604,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99854&RECORD_ID=6875&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
437,2025-03-13 20:49:53.411229+00,Reliéfní dekorativní stěna,16.6236675,49.22301,true,"Jednoduché a čisté linie jsou hlavním poznávacím znamením „galerie pod širým nebem“, jak někteří označují soubor výtvarných děl na sídlišti Lesná. Autor architektonického konceptu sídliště, Viktor Rudiš, vymyslel pro Lesnou použití dekorativních zdí, které pomáhají členit velké prostory, jsou vesměs vyrobeny z betonu a svým způsobem vyžadují monumentální řešení.",,stěna,Dekorační stěny,Zdeněk Palcr,1978,U zastávky tramvaje,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1602,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99844&RECORD_ID=6876&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
438,2025-03-13 20:49:53.472255+00,Mrtvý pták,16.6176198,49.2285073,true,"Místo tří 18 patrových věžáků citlivá rekonstrukce, která se podařila městské části Brno-sever. Součástí opraveného obchodního centra Obzor na Lesné je i zrestaurovaná socha Mrtvý pták od Ladislava Martínka.",,socha,Sochy,Ladislav Martínek,1969,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1140,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=200490&RECORD_ID=6877&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
439,2025-03-13 20:49:53.529378+00,Medvědi,16.6187673,49.2292085,true,Sousoší Medvědi nebo také Spojení. Socha vznikla během výstavby sídliště Lesná jako součást jeho výtvarné výzdoby.,,socha,Sochy,František Šenk,1969,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1141,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67349&RECORD_ID=6878&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
440,2025-03-13 20:49:53.580188+00,Květ,16.6187227,49.2242509,true,"Autorka sochy Sylva Lacinová (1923–2019) byla významná česká sochařka, která se prosadila zejména v monumentálním sochařství ve veřejném prostoru. Vytvořila přes šedesát děl. Pro její tvorbu je typická tvarová jednoduchost, harmonie a vyváženost se smyslem pro detail, patrná je také inspirace modernismem.",,socha,Sochy,Sylva Lacinová,1972,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1358,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99838&RECORD_ID=6880&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
441,2025-03-13 20:49:53.631731+00,Dekorační stěna,16.6185659,49.2321787,true,"Jednoduché a čisté linie jsou hlavním poznávacím znamením „galerie pod širým nebem“, jak někteří označují soubor výtvarných děl na sídlišti Lesná. Autor architektonického konceptu sídliště, Viktor Rudiš, vymyslel pro Lesnou použití dekorativních zdí, které pomáhají členit velké prostory, jsou vesměs vyrobeny z betonu a svým způsobem vyžadují monumentální řešení.",kámen,stěna,Dekorační stěny,Pavel Navrátil,,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1599,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=39694&RECORD_ID=6881&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
442,2025-03-13 20:49:53.69035+00,Srdce,16.6266205,49.2230008,true,"Socha vznikla v rámci zákonu „4% na umělecká díla“ v bývalém Československu. Bylo to kulturně-politické opatření, které určovalo, že při výstavbě veřejných budov (například škol, nemocnic, úřadů apod.) musely být až 4% z celkového rozpočtu stavby vyčleněno na uměleckou výzdobu – sochy, mozaiky, nástěnné malby, reliéfy, fontány a další výtvarná díla.",,socha,Sochy,"Ivan Blažek, Zdeněk Tomáš Makovský",1976,Před vchodem do polikliniky,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1142,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=99851&RECORD_ID=6882&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
443,2025-03-13 20:49:53.741166+00,Dekorační stěna,16.6188302,49.2259483,true,"Jednoduché a čisté linie jsou hlavním poznávacím znamením „galerie pod širým nebem“ , jak někteří označují soubor výtvarných děl na sídlišti Lesná. Autor architektonického konceptu sídliště, Viktor Rudiš, vymyslel pro Lesnou použití dekorativních zdí, které pomáhají členit velké prostory, jsou vesměs vyrobeny z betonu a svým způsobem vyžadují monumentální řešení.",kámen,stěna,Dekorační stěny,"Pavel Navrátil, Ladislav Martínek",1969,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1144,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67363&RECORD_ID=6883&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
444,2025-03-13 20:49:53.792594+00,Dekorační stěna,16.6286555,49.229825,true,"Jednoduché a čisté linie jsou hlavním poznávacím znamením „galerie pod širým nebem“, jak někteří označují soubor výtvarných děl na sídlišti Lesná. Autor architektonického konceptu sídliště, Viktor Rudiš, vymyslel pro Lesnou použití dekorativních zdí, které pomáhají členit velké prostory, jsou vesměs vyrobeny z betonu a svým způsobem vyžadují monumentální řešení. Autorka stěny, Tamara Divíšková (*1934, Brno) je česká keramička, sochařka a kostýmní návrhářka, známá svými glazovanými plastikami, reliéfy a mozaikami především v mateřských či základních školách a veřejných prostorech, Její tvorba vyniká hravostí, citlivostí k materiálu a fantazijními prvky. Své výtvarné dílo rozšířila i o kostýmní návrhy pro brněnské divadlo, což ukazuje její široký umělecký záběr.",,stěna,Dekorační stěny,Tamara Divišková,1966,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1273&qt=&qc=&qe=,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=177179&RECORD_ID=6884&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
445,2025-03-13 20:49:53.848574+00,Dekorační stěna,16.6185362,49.2336978,true,"Jednoduché a čisté linie jsou hlavním poznávacím znamením „galerie pod širým nebem“ , jak někteří označují soubor výtvarných děl na sídlišti Lesná. Autor architektonického konceptu sídliště, Viktor Rudiš, vymyslel pro Lesnou použití dekorativních zdí, které pomáhají členit velké prostory, jsou vesměs vyrobeny z betonu a svým způsobem vyžadují monumentální řešení.",,stěna,Dekorační stěny,Sylva Lacinová,1969,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1137,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=67360&RECORD_ID=6885&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
446,2025-03-13 20:49:53.900857+00,Dekorační plastika,16.6151,49.2160593,false,,,socha,Sochy,,,Vedle vchodu do Botanické zahrady,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97462&RECORD_ID=6888&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080
