kod,nazev,popis_objektu,sloh,material,spravce,typ,druh,url_3d,autor_dila,rok_vytvoreni,umisteni,adresa_momc,adresa_ulice,adresa_cislo_domovni,adresa_cislo_orientacni,url_odkaz_enc,obr_id1,obr_id2,obr_id3,obr_id4,obr_id5,obr_id6,url_odkaz_katalog,datum_exportu,ObjectId,GlobalID,x,y
6833,Oběti 1. sv. války,,,,MČ Brno-Tuřany,pomník,Pomníky a památníky,,"František Fabiánek, M. Buřival",1923,,Brno-Tuřany,Ivanovické náměstí,29,33,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=204,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63981&RECORD_ID=6833&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63986&RECORD_ID=6833&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63985&RECORD_ID=6833&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63984&RECORD_ID=6833&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63983&RECORD_ID=6833&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63982&RECORD_ID=6833&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,3/11/2025 12:00:00 AM,1505,0a14b63d-6e78-4c98-a369-cca5fd75e024,1853906.13901479,6300897.81856113
8154,sousoší Komunisté,"Na vysokém kónicky se rozšiřujícím podstavci sousoší tří postav, dělníka, kosmonauta a ženy s družicí v ruce; bez nápisu, materiál pískovec. Pomník byl v roce 1990 z místa odstraněn.",,kámen,,pomník,Pomníky a památníky,,Miloš Axman,1973,"v parku v místech, kde stával Německý dům",Brno-střed,Moravské náměstí,716,10,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=756,,,,,,,,3/11/2025 12:00:00 AM,1506,75673f6c-7e18-442b-8ab0-176f15760228,1848638.90146062,6308749.05172397
7316,Reliefplastik,,,litina,Neurčeno,reliéf,"Mozaiky, reliéfy a erby",,Otto Herbert Hajek,,Za hlavní červenou budovou univerzitního kampusu,Brno-Bohunice,Kamenice,753,5,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=810,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176694&RECORD_ID=7316&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176695&RECORD_ID=7316&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176693&RECORD_ID=7316&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176692&RECORD_ID=7316&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,1507,c0133205-259b-4117-9ef9-676761cb860d,1844393.37645685,6304969.62079069
11601,Rudoarmějec,,,,Odbor správy majetku,pomník,Pomníky a památníky,," Vincenc Makovský, Bohuslav Fuchs, Antonín Kurial",,Moravské nám.,Brno-střed,Koliště,1909,7,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164956&RECORD_ID=11601&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164955&RECORD_ID=11601&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164954&RECORD_ID=11601&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164953&RECORD_ID=11601&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,https://pamatkovykatalog.cz/uskp/podle-relevance/1/seznam?h=17838/7-280&chranenoTed=1&hlObj=1&fulltext=,3/11/2025 12:00:00 AM,1508,b6d631bb-9cf6-4a1a-bcc4-661cdea8df9e,1848870.25675834,6308776.32670228
8155,Figurální reliéf,Reliéf zobrazující skupinu šesti dělníků v hutnickém provozu,,,,reliéf,"Mozaiky, reliéfy a erby",,Alfred Dressler,1912,V atice nad středním rizalitem průčelí budovy Úrazové nemocnice,Brno-střed,Koliště,141,47,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=64,,,,,,,,3/11/2025 12:00:00 AM,1509,f17bb9e1-5da0-465f-a29a-8cd6023d8f53,1849598.20830448,6308331.69253416
6834,Kříž,"Kamenný kříž se stříbrným tělem Krista, umístěný na podstavci; mramorová deska s nápisem, písmo černé.",,,Odbor kultury MMB,kříž,Sakrální památky,,,,,Brno-Tuřany,Rolencova,44,71,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1184,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63907&RECORD_ID=6834&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63906&RECORD_ID=6834&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63905&RECORD_ID=6834&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63904&RECORD_ID=6834&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63902&RECORD_ID=6834&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=63900&RECORD_ID=6834&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,3/11/2025 12:00:00 AM,1510,f11570b6-4a3a-47ae-809b-24b7659c65fc,1854267.47094996,6299645.26677965
8156,Reliéf pro Městskou spořitelnu,Dva reliéfy umístěné symetricky proti sobě zobrazující postavy lidí při práci,,,,reliéf,"Mozaiky, reliéfy a erby",,Václav Vokálek,1925,Ve vstupním prostoru spořitelny,Brno-Královo Pole,Palackého třída,1365,59,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2426,,,,,,,,3/11/2025 12:00:00 AM,1511,a996fa78-d239-4aed-aed7-280645fe266a,1847298.58139563,6312910.86136647
11602,Merkurova kašna,,,,Odbor správy majetku,kašna,Vodní prvky,,,,v zahradě Muzea,Brno-střed,Muzejní,707,2,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164965&RECORD_ID=11602&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164964&RECORD_ID=11602&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=164963&RECORD_ID=11602&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,https://pamatkovykatalog.cz/uskp/podle-relevance/1/seznam?h= 33055/7-275&chranenoTed=1&hlObj=1&fulltext=,3/11/2025 12:00:00 AM,1512,807a13ed-e676-44d8-9d4a-baf5349e23de,1848848.96133975,6307397.64537576
7317,Prometheus,,,bronz,Neurčeno,socha,Sochy,,Jaromír Gargulák,2006,Atrium Fakulty sociálních studií MU,Brno-střed,Marešova,218,1,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1411,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=177865&RECORD_ID=7317&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=177866&RECORD_ID=7317&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=177864&RECORD_ID=7317&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=177863&RECORD_ID=7317&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,1513,81f7faab-beb7-43f6-bb60-a8501fcc0c2b,1848172.63977344,6308445.11460725
8157,Pítko - Otevřená zahrada,,,kov,,pítko,Vodní prvky,,,2012,Otevřená zahrada Nadace Partnerství,Brno-střed,Údolní,567,33,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2427,,,,,,,,3/11/2025 12:00:00 AM,1514,e8f98e5e-fef9-49ff-8e5b-5dd26779a38e,1847718.96832066,6308338.21707282
6835,Obětem 1.a 2. sv. války,,,,Odbor kultury MMB,pomník,Pomníky a památníky,,,1962,"Vlevo od školy, na ostrůvku schované mezi stromy",Brno-Komín,Absolonova,643,28,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=769,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97242&RECORD_ID=6835&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97241&RECORD_ID=6835&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97240&RECORD_ID=6835&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,3/11/2025 12:00:00 AM,1515,a0307fda-e6fb-4185-95ba-3ee50bb45f5b,1843198.30606344,6312362.12819099
7318,Malý kostel,,,,Neurčeno,socha,Sochy,,Friedhelm Lach,2004,U vchodu do Botanické zahrady,Brno-střed,Veveří,254,71,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1387,,,,,,,,3/11/2025 12:00:00 AM,1516,072c0de2-32a2-4902-baed-80bb98a7d630,1847452.24682072,6309601.90933406
8158,Camillo Hampel,"Mramor šedý, písmo ryté zlaté",,,,deska,Pamětní desky,,,2024,Vedle vstupních dveří do budovy,Brno-Černovice,Charbulova,100,137,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2429,,,,,,,,3/11/2025 12:00:00 AM,1517,6e4f18d0-3d87-4f1d-8944-75cfb3363b73,1852328.97560118,6305284.84212736
6836,Josef Hybeš,,,,Neurčeno,deska,Pamětní desky,,,,,Brno-Líšeň,Martina Kříže,1050,1,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=614,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=71195&RECORD_ID=6836&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,,3/11/2025 12:00:00 AM,1518,456593e3-5df0-4390-9f79-11f718fd1781,1858329.78633578,6310457.92042164
7319,Kříž,,,,Neurčeno,kříž,Sakrální památky,,Marek Štěpán,2011,"V parku na Denisových sadech, pod Petrovem",Brno-střed,Petrov,621,3,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1022,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176765&RECORD_ID=7319&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176764&RECORD_ID=7319&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176763&RECORD_ID=7319&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=176762&RECORD_ID=7319&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,1519,19fb32f8-58d4-4a2b-bcc8-453481faf205,1848837.29505712,6307244.09018554
8159,Reliéf pro portál Technického muzea,Pískovcový reliéf s motivem technických prvků,,kámen,,reliéf,"Mozaiky, reliéfy a erby",,Sylva Lacinová,1960,Nad vchodem z ulice Josefská,Brno-střed,Josefská,516,1,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2430,,,,,,,,3/11/2025 12:00:00 AM,1520,2fd7945e-6960-494d-8f66-4803b1cc6b49,1849212.23023406,6307748.5759057
6837,K 40. výročí osvobození,,,,Neurčeno,deska,Pamětní desky,,,1985,,Brno-Kohoutovice,Chopinova,307,6,https://www.encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=986,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66172&RECORD_ID=6837&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=66171&RECORD_ID=6837&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,3/11/2025 12:00:00 AM,1521,5d21c772-eb0d-4843-a1ef-39e89c176f85,1840113.0863761,6307882.99356237
6838,Elišce Machové a Marii Steyskalové,,,,,deska,Pamětní desky,,Sylva Lacinová–Jílková a L. Lacina,1929,Na rohu ulic Gorkého a Úvoz,Brno-střed,Úvoz,80,76,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=468,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98276&RECORD_ID=6838&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98275&RECORD_ID=6838&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98274&RECORD_ID=6838&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98273&RECORD_ID=6838&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98272&RECORD_ID=6838&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=98271&RECORD_ID=6838&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,3/11/2025 12:00:00 AM,1522,e6aa8103-80f2-46c2-a52b-e23b9a833592,1847189.46603075,6308702.52602781
11603,Sv. Jan Křtitel,Socha světce stojí na jednoduchém ořímsovaném soklu. Svislé stěny soklu jsou orámované rýhou do tvar,baroko,,Odbor správy majetku,socha,Sochy,,Ondřej Zahner,,kostel sv. Michala,Brno-střed,Dominikánské náměstí,685,1a,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161353&RECORD_ID=11603&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161356&RECORD_ID=11603&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161355&RECORD_ID=11603&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=161354&RECORD_ID=11603&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,https://pamatkovykatalog.cz/uskp/podle-relevance/1/seznam?h=1000133671&chranenoTed=1&hlObj=1&fulltext=,3/11/2025 12:00:00 AM,1523,86893a89-298a-4165-b828-22333a42629f,1848675.20274657,6307809.88208333
7320,Bez názvu,,,,Neurčeno,socha,Sochy,,,,V areálu FI VUT,Brno-Královo Pole,Božetěchova,22,1,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=187622&RECORD_ID=7320&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=187621&RECORD_ID=7320&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=187620&RECORD_ID=7320&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=187619&RECORD_ID=7320&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,1524,b971c510-488b-4363-b5cf-3999d35e8114,1847397.87838141,6313354.11797717
6839,Labuť,,,,MČ Brno-sever,socha,Sochy,,,,,Brno-sever,Barvy,784,1,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1593,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68200&RECORD_ID=6839&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=68201&RECORD_ID=6839&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,3/11/2025 12:00:00 AM,1525,0fd4ae9e-aae2-45b8-96a7-559072ddf175,1851448.5052207,6313768.86229374
8160,Kašna pro Technické muzeum,,,kámen,,kašna,Vodní prvky,,Lubor Lacina,1959,Atrium kláštera,Brno-střed,Josefská,516,1,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2431,,,,,,,,3/11/2025 12:00:00 AM,1526,f11ef0d3-73db-47f0-befb-8644fd18cf75,1849252.41657023,6307734.89748347
7321,Dřevěnný kříž,,,dřevo,Neurčeno,kříž,Sakrální památky,,,,,Brno-Žabovřesky,Krondlova,522,28,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2224,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=177181&RECORD_ID=7321&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=177180&RECORD_ID=7321&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,3/11/2025 12:00:00 AM,1527,35926f7c-350f-4238-96f1-5c857bf17875,1845516.04465345,6309836.49055587
6840,Leoš Janáček,Na kvádrovém podstavci z hnědé leštěné žuly je bronzová portrétní busta v životní velikosti s plastickým nápisem na základně.,,,,busta,Sochy,,Jan Štursa,1924,"Uvnitř budovy JAMU, vpravo od vrátnice",Brno-střed,Komenského náměstí,609,6,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=284,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97947&RECORD_ID=6840&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97946&RECORD_ID=6840&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=97945&RECORD_ID=6840&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,3/11/2025 12:00:00 AM,1528,773edbf5-ca91-4b32-a514-575651232d80,1848372.14656484,6308317.72356497
8161,Kašna se sochou sv. Jana Nepomuckého,Bazének tvaru polygonu v jehož středu je umístěna socha světce,,,,kašna,Vodní prvky,,,,Rajský dvůr kláštera,Brno-střed,Josefská,516,1,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2432,,,,,,,,3/11/2025 12:00:00 AM,1529,b904f7a7-03f1-4018-85db-f1bc64aa6ca2,1849252.59468142,6307735.56181479
8162,Fegurd sedící,,,kov,,socha,Sochy,,Václav Sigurson Kostohryz,2024,Vstupní hala hvězdárny,Brno-střed,Kraví hora,523,3,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2433,,,,,,,,3/11/2025 12:00:00 AM,1530,c10eb4b1-4ba5-4c1f-813d-10f9fb6a870b,1846113.88597876,6309651.01273612
7322,Bez názvu,,,,Neurčeno,socha,Sochy,,,,,Brno-Královo Pole,Kociánka,93,2,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=177257&RECORD_ID=7322&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=177256&RECORD_ID=7322&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=177255&RECORD_ID=7322&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=177254&RECORD_ID=7322&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,1531,f686c362-a959-4d60-85d0-052130d5852a,1848612.80817198,6313211.10743105
8163,Noc,Na modrém podkladu jsou znázorněny typické atributy noci,,keramika,,mozaika,"Mozaiky, reliéfy a erby",,Pavel Hanzelka,1985,Vstupní hala budovy,Brno-jih,Vídeňská,494,103,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2434,,,,,,,,3/11/2025 12:00:00 AM,1532,e752e180-1098-4f95-8a67-5ae0eddde52d,1847839.19337071,6302787.96724803
6841,Josef Hybeš,,,,Neurčeno,deska,Pamětní desky,,František Šenk,1950,,Brno-střed,Cejl,522,57,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=79,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64304&RECORD_ID=6841&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64307&RECORD_ID=6841&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=64305&RECORD_ID=6841&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,3/11/2025 12:00:00 AM,1533,69a96274-5980-4a70-a92e-75a216f2ee48,1850234.6552292,6308634.62043808
7323,Georg Placzek,,,bronz,Neurčeno,deska,Pamětní desky,,"Nikos Armutidis, Jaroslav Klenovský",2005,,Brno-střed,náměstí Svobody,97,3,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=597&qt=&qc=&qe=,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=180953&RECORD_ID=7323&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=180952&RECORD_ID=7323&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,3/11/2025 12:00:00 AM,1534,510e53df-ab62-4d94-8e64-b6125a70f1de,1848738.55466878,6308097.5961108
8164,Lesní studánka,Nad vývodem vody stojí kamenná zídka překrytá dřevěnou stříškou,,,,prameník,Vodní prvky,,,,,Brno-Bystrc,,88,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2438,,,,,,,,3/11/2025 12:00:00 AM,1535,3f257cca-6519-47bd-bc2e-9569881e052c,1832746.71944794,6318740.15613971
7324,Eva,,,bronz,Neurčeno,socha,Sochy,,Jan Štursa,1977,Nádvoří Pražákova paláce,Brno-střed,Besední,535,4,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=2191,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=180957&RECORD_ID=7324&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=180956&RECORD_ID=7324&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=180955&RECORD_ID=7324&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=180954&RECORD_ID=7324&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,1536,b9e15f9e-7c49-4afc-bc1d-1127337915d3,1848382.47701358,6308148.05354423
12041,Sousoší Piety,Na čtyřboké základně soklu se nachází střední vydutá část s nápisy na čelní a na bočních stranách. S,baroko,,Odbor správy majetku,sousoší,Sochy,,Ondřej Schweigl,,naproti Královopol.stroj.,Brno-Královo Pole,Křižíkova,3116,9b,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=44797&RECORD_ID=12041&AGENDA_IDENT=PASPORT_PAMATEK_PAMATKY&preview=1080,,,,,,https://pamatkovykatalog.cz/uskp/podle-relevance/1/seznam?h=20931/7-218&chranenoTed=1&hlObj=1&fulltext=,3/11/2025 12:00:00 AM,1537,893e406a-b02b-4bb0-aaf4-46eb489b86e4,1848136.39414723,6313228.49356564
8165,Kříž,Dřevěný kříž se zlaceným Ježíšem Kristem,,dřevo,,kříž,Sakrální památky,,,1945,Na ostrůvku pod mostem,Brno-Bystrc,,88,,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1240,,,,,,,,3/11/2025 12:00:00 AM,1538,3c1ab1ae-5d94-4555-8e45-fd2bf70c7bb0,1832648.01245546,6318898.85046025
6842,Státní znak,,,,,plaketa,"Mozaiky, reliéfy a erby",,,,"Napravo od vchodu do budovy, součástí fasády",Brno-střed,Novobranská,655,7,,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154459&RECORD_ID=6842&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=154460&RECORD_ID=6842&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,,3/11/2025 12:00:00 AM,1539,d3c2e6c4-cc6a-4367-9931-691663460981,1849372.27426597,6307870.3880897
6843,Vincenc Makovský,,,,Odbor kultury MMB,deska,Pamětní desky,,Zdeněk Tomáš Makovský,1991,,Brno-Maloměřice a Obřany,Mlýnské nábřeží,179,17,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=390,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=247284&RECORD_ID=6843&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=247283&RECORD_ID=6843&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=247282&RECORD_ID=6843&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=247281&RECORD_ID=6843&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,3/11/2025 12:00:00 AM,1540,05407d76-fd10-4b0c-8b7d-417f7c70805e,1853921.40091698,6313792.62492695
7325,Modla,,,beton,Neurčeno,socha,Sochy,,František Bělský,1993,,Brno-Královo Pole,Technická,2851,15,https://encyklopedie.brna.cz/home-mmb/?acc=profil_objektu&load=1896,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=187502&RECORD_ID=7325&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=187501&RECORD_ID=7325&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,https://gis.brno.cz/ost/filebox/ug_file.php?FILE_ID=187500&RECORD_ID=7325&AGENDA_IDENT=PASPORT_ODA_OBJEKTY&preview=1080,,,,,3/11/2025 12:00:00 AM,1541,45d2dfb7-3cf5-4dd0-8682-918d57975bbc,1845496.71958985,6312930.20701511
